variant,symbol,gross_alpha_contribution,net_alpha_contribution,pct_of_variant_net_alpha,abs_pct_of_variant_net_alpha,fee_cost_total,slippage_cost_total,funding_cost_total,total_cost,holding_days,long_days,short_days,is_baseline_top5_positive_symbol
short_only_rescaled,BYBIT:AAVEUSDT.P,-0.04086843418715189,-0.03838849018715189,-0.05602900407738454,0.05602900407738454,0.00015000000000000001,0.0002,-0.002829944,-0.002479944,93,0,93,False
short_only_rescaled,BYBIT:CHZUSDT.P,-0.042857579743921626,-0.041181620507951926,-0.060105650732926855,0.060105650732926855,7.720833333333333e-05,0.00010333333333333334,-0.001856500902636364,-0.0016759592359696972,400,0,400,False
short_only_rescaled,BYBIT:THETAUSDT.P,-0.04389897987100219,-0.04207342789297189,-0.06140726690402202,0.06140726690402202,9.283333333333333e-05,9.986111111111111e-05,-0.002018246422474748,-0.0018255519780303034,273,0,273,False
short_only_rescaled,BYBIT:LPTUSDT.P,-0.0441392599775883,-0.04846129477258831,-0.07073052545623267,0.07073052545623267,5.2e-05,6.000000000000001e-05,0.004210034795,0.0043220347950000005,93,0,93,False
short_only_rescaled,BYBIT:VETUSDT.P,-0.054277249072159674,-0.05278671344715967,-0.07704358698515586,0.07704358698515586,3.4375e-05,3.125e-05,-0.0015561606250000001,-0.0014905356250000002,31,0,31,False
short_only_rescaled,BYBIT:CRVUSDT.P,-0.06106685397493984,-0.05905076646736409,-0.08618613597572415,0.08618613597572415,7.79659090909091e-05,0.00010522727272727273,-0.0021992806893939396,-0.0020160875075757576,212,0,212,False
short_only_rescaled,BYBIT:ALGOUSDT.P,-0.06729419529453882,-0.06512697314150853,-0.09505451831795578,0.09505451831795578,9.851515151515151e-05,0.00013174242424242424,-0.002397479728787879,-0.002167222153030303,186,0,186,False
short_only_rescaled,BYBIT:DASHUSDT.P,-0.0823275508987824,-0.07761536723817633,-0.11328165567998648,0.11328165567998648,9.920833333333334e-05,0.00012333333333333334,-0.004934725327272728,-0.004712183660606061,309,0,309,False
short_only_rescaled,BYBIT:HBARUSDT.P,-0.0961856238337334,-0.0953462175837334,-0.13916029486229023,0.13916029486229023,3.4375e-05,3.125e-05,-0.00090503125,-0.00083940625,31,0,31,False
long_only_unscaled,BYBIT:XRPUSDT.P,0.053790133094240467,0.05005226569734292,-0.9664054774960428,0.9664054774960428,7.1e-05,9e-05,0.003576867396897547,0.003737867396897547,699,699,0,True
long_only_unscaled,BYBIT:XLMUSDT.P,0.0500150588337416,0.04884030261442342,-0.9430049831220473,0.9430049831220473,2.8528409090909096e-05,4.397727272727273e-05,0.0011022505375000002,0.001174756219318182,546,546,0,True
long_only_unscaled,BYBIT:ZECUSDT.P,0.0471116080433647,0.0483145538433647,-0.93285386438528,0.93285386438528,1.1e-05,1e-05,-0.0012239458,-0.0012029458,212,212,0,True
long_only_unscaled,BYBIT:DOGEUSDT.P,0.030373739956277485,0.02734041028928614,-0.5278866379461006,0.5278866379461006,6.385714285714286e-05,9.714285714285714e-05,0.0028723296669913422,0.0030333296669913423,638,638,0,False
long_only_unscaled,BYBIT:TRXUSDT.P,0.02769756645510992,0.027106882105993758,-0.5233776928995741,0.5233776928995741,3.766666666666666e-05,4.555555555555555e-05,0.0005074621268939397,0.0005906843491161619,607,607,0,False
long_only_unscaled,BYBIT:JSTUSDT.P,0.02236731884393313,0.023573226843933127,-0.45515013609949523,0.45515013609949523,2.6e-05,3.0000000000000004e-05,-0.0012619079999999997,-0.0012059079999999997,397,397,0,False
long_only_unscaled,BYBIT:XCNUSDT.P,0.004968567328124551,0.01773839552812455,-0.34249164071869187,0.34249164071869187,1.1e-05,1e-05,-0.0127908282,-0.0127698282,61,61,0,False
long_only_unscaled,BYBIT:XMRUSDT.P,0.01609286693859013,0.012985072538590135,-0.2507148288322764,0.2507148288322764,1.1e-05,1e-05,0.0030867944000000005,0.0031077944000000007,454,454,0,False
long_only_unscaled,BYBIT:LTCUSDT.P,0.01609843405329138,0.012960653939077818,-0.2502433563026575,0.2502433563026575,0.00012623809523809525,0.000186984126984127,0.002824557891991342,0.003137780114213564,578,578,0,True
long_only_unscaled,BYBIT:ETCUSDT.P,0.014214040956045514,0.012719110974227333,-0.24557966244125184,0.24557966244125184,4.7528409090909094e-05,7.397727272727273e-05,0.0013734243000000001,0.001494929981818182,245,245,0,False
long_only_unscaled,BYBIT:ICPUSDT.P,0.012163604694738777,0.011054958937920597,-0.21344833689851225,0.21344833689851225,3.2528409090909095e-05,5.3977272727272727e-05,0.001022140075,0.0011086457568181818,93,93,0,False
long_only_unscaled,BYBIT:NEARUSDT.P,0.007922972230213918,0.006751868192713917,-0.1303645761857375,0.1303645761857375,4.94375e-05,6.125e-05,0.0010604165375,0.0011711040375000001,155,155,0,False
long_only_unscaled,BYBIT:AAVEUSDT.P,0.008795134389050581,0.00648358347314149,-0.12518455448420146,0.12518455448420146,3.0090909090909093e-05,3.545454545454546e-05,0.0022460054613636367,0.002311550915909091,577,577,0,False
long_only_unscaled,BYBIT:BSVUSDT.P,0.006219579375073961,0.00606223357507396,-0.11704916153521701,0.11704916153521701,2.9999999999999997e-05,4e-05,8.734580000000004e-05,0.00015734580000000003,63,63,0,False
long_only_unscaled,BYBIT:BNBUSDT.P,0.007864583718444734,0.005800763568354548,-0.11200071780996161,0.11200071780996161,4.9571428571428566e-05,6.142857142857142e-05,0.0019528201500901878,0.0020638201500901877,669,669,0,False
long_only_unscaled,BYBIT:SUNUSDT.P,0.0051546954514257665,0.005024161051425767,-0.09700613333429763,0.09700613333429763,1.1e-05,1e-05,0.00010953440000000028,0.0001305344000000003,365,365,0,False
long_only_unscaled,BYBIT:OPUSDT.P,0.003974085279827965,0.0038236124798279657,-0.07382602950827329,0.07382602950827329,1.1e-05,1e-05,0.00012947280000000003,0.00015047280000000002,32,32,0,False
long_only_unscaled,BYBIT:ZRXUSDT.P,0.0032470389376993225,0.003382286537699323,-0.06530494056470398,0.06530494056470398,1.4999999999999999e-05,2e-05,-0.0001702476,-0.0001352476,31,31,0,False
long_only_unscaled,BYBIT:CRVUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_unscaled,BYBIT:ALGOUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_unscaled,BYBIT:ANKRUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_unscaled,BYBIT:APEUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_unscaled,BYBIT:ARBUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_unscaled,BYBIT:ARUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_unscaled,BYBIT:APTUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_unscaled,BYBIT:1INCHUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_unscaled,BYBIT:SUSHIUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_unscaled,BYBIT:XTZUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_unscaled,BYBIT:ZILUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_unscaled,BYBIT:WOOUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_unscaled,BYBIT:RVNUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_unscaled,BYBIT:TWTUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_unscaled,BYBIT:SANDUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_unscaled,BYBIT:MANAUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_unscaled,BYBIT:ROSEUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_unscaled,BYBIT:ONEUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_unscaled,BYBIT:CELOUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_unscaled,BYBIT:CFXUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_unscaled,BYBIT:AXSUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_unscaled,BYBIT:ASTRUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_unscaled,BYBIT:CHZUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_unscaled,BYBIT:EGLDUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_unscaled,BYBIT:KAVAUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_unscaled,BYBIT:KSMUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_unscaled,BYBIT:LRCUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_unscaled,BYBIT:LDOUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_unscaled,BYBIT:MINAUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_unscaled,BYBIT:SNXUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_unscaled,BYBIT:DYDXUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_unscaled,BYBIT:CVXUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_unscaled,BYBIT:GALAUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_unscaled,BYBIT:GRTUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_unscaled,BYBIT:FLRUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_unscaled,BYBIT:FLOWUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_unscaled,BYBIT:IOTAUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_unscaled,BYBIT:ENJUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_unscaled,BYBIT:FILUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_unscaled,BYBIT:DOTUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True
long_only_unscaled,BYBIT:DASHUSDT.P,-0.0036753019842049603,-0.00014282998420496094,0.0027577508662844624,0.0027577508662844624,3.4e-05,5e-05,-0.003616472,-0.003532472,91,91,0,False
long_only_unscaled,BYBIT:HBARUSDT.P,0.0008121048756812482,-0.0003386975243187512,0.006539546974661057,0.006539546974661057,1.725e-05,2.5625000000000003e-05,0.0011079274000000002,0.0011508024000000002,516,516,0,False
long_only_unscaled,BYBIT:BTCUSDT.P,0.004569768929818697,-0.0006932984027931384,0.013386154745720429,0.013386154745720429,8.975e-05,0.000115,0.005058317332611833,0.005263067332611833,760,760,0,False
long_only_unscaled,BYBIT:SOLUSDT.P,0.00019159909253263762,-0.0009926901324673592,0.019166788318308953,0.019166788318308953,1.94375e-05,2.125e-05,0.001143601725,0.001184289225,546,546,0,False
long_only_unscaled,BYBIT:ACHUSDT.P,-0.003808720560732414,-0.004519496160732413,0.08726210061427853,0.08726210061427853,1.1e-05,1e-05,0.0006897756000000001,0.0007107756000000001,122,122,0,False
long_only_unscaled,BYBIT:IMXUSDT.P,-0.004865799631958958,-0.004911264631958958,0.09482633754199232,0.09482633754199232,1.4999999999999999e-05,2e-05,1.046500000000002e-05,4.546500000000001e-05,32,32,0,False
long_only_unscaled,BYBIT:COMPUSDT.P,-0.00560138737383469,-0.00539512477383469,0.10416867369672794,0.10416867369672794,1.4999999999999999e-05,2e-05,-0.0002412626,-0.0002062626,29,29,0,False
long_only_unscaled,BYBIT:IOTXUSDT.P,-0.00510337176571831,-0.00564499856571831,0.10899321855588015,0.10899321855588015,1.4999999999999999e-05,2e-05,0.0005066268,0.0005416268,32,32,0,False
long_only_unscaled,BYBIT:ATOMUSDT.P,-0.005413004783669477,-0.005719816383669477,0.1104377955010982,0.1104377955010982,1.725e-05,2.5625000000000003e-05,0.00026393660000000003,0.00030681160000000003,32,32,0,False
long_only_unscaled,BYBIT:HNTUSDT.P,-0.005476628096471236,-0.005843970296471237,0.11283495014959508,0.11283495014959508,1.1e-05,1e-05,0.00034634220000000004,0.00036734220000000006,61,61,0,False
long_only_unscaled,BYBIT:LPTUSDT.P,-0.006391147466713622,-0.006193703266713623,0.11958756870530503,0.11958756870530503,1.8999999999999998e-05,3.0000000000000004e-05,-0.00024644420000000003,-0.00019744420000000003,31,31,0,False
long_only_unscaled,BYBIT:AVAXUSDT.P,-0.006432356247677396,-0.007069585072677399,0.13649903041696645,0.13649903041696645,6.40909090909091e-05,8.545454545454546e-05,0.0004876833704545455,0.0006372288250000001,249,249,0,False
long_only_unscaled,BYBIT:RSRUSDT.P,-0.0063445073196112724,-0.007374166319611271,0.1423798628084379,0.1423798628084379,2.9999999999999997e-05,4e-05,0.0009596590000000002,0.0010296590000000003,214,214,0,False
long_only_unscaled,BYBIT:NEOUSDT.P,-0.007313676728132755,-0.007519234928132755,0.14518083686894548,0.14518083686894548,1.4999999999999999e-05,2e-05,0.00017055820000000003,0.0002055582,29,29,0,False
long_only_unscaled,BYBIT:MASKUSDT.P,-0.008885131863818504,-0.008359830063818503,0.16141098613722046,0.16141098613722046,1.1e-05,1e-05,-0.0005463018000000001,-0.0005253018000000001,26,26,0,False
long_only_unscaled,BYBIT:CTCUSDT.P,-0.010544806109491423,-0.009820054309491422,0.18960488884532006,0.18960488884532006,1.4999999999999999e-05,2e-05,-0.0007597517999999999,-0.0007247517999999999,184,184,0,False
long_only_unscaled,BYBIT:VETUSDT.P,-0.009802627200258904,-0.011118485600258902,0.2146749050387441,0.2146749050387441,3.625e-05,5.5625000000000004e-05,0.0012239834000000002,0.0013158584000000002,154,154,0,False
long_only_unscaled,BYBIT:ZENUSDT.P,-0.011174454113537277,-0.011436854113537277,0.22082194095825544,0.22082194095825544,2.9999999999999997e-05,4e-05,0.00019240000000000004,0.00026240000000000004,61,61,0,False
long_only_unscaled,BYBIT:UNIUSDT.P,-0.010553100136927725,-0.011878211936927723,0.2293436454628909,0.2293436454628909,2.6e-05,3.0000000000000004e-05,0.0012691118000000001,0.0013251118000000002,425,425,0,False
long_only_unscaled,BYBIT:ETHUSDT.P,-0.006292661154523128,-0.011985829317131356,0.23142151395203078,0.23142151395203078,8.975e-05,0.000115,0.005488418162608226,0.005693168162608226,760,760,0,False
long_only_unscaled,BYBIT:ENSUSDT.P,-0.011236993889442142,-0.01276691968944214,0.24650274961047247,0.24650274961047247,1.4999999999999999e-05,2e-05,0.0014949258000000003,0.0015299258000000004,336,336,0,False
long_only_unscaled,BYBIT:CKBUSDT.P,-0.012752784237182955,-0.013483713237182953,0.2603425468927624,0.2603425468927624,3.7e-05,4e-05,0.0006539290000000001,0.0007309290000000002,148,148,0,False
long_only_unscaled,BYBIT:BATUSDT.P,-0.013412762977030987,-0.013555218377030989,0.26172316289196845,0.26172316289196845,1.4999999999999999e-05,2e-05,0.00010745540000000004,0.00014245540000000002,63,63,0,False
long_only_unscaled,BYBIT:ADAUSDT.P,-0.015746813996412656,-0.017113309596412656,0.33042252736496486,0.33042252736496486,1.725e-05,2.5625000000000003e-05,0.0013236206000000002,0.0013664956000000001,516,516,0,False
long_only_unscaled,BYBIT:RUNEUSDT.P,-0.01661041889863755,-0.017116714698637552,0.33048827282914567,0.33048827282914567,1.4999999999999999e-05,2e-05,0.00047129580000000005,0.0005062958000000001,63,63,0,False
long_only_unscaled,BYBIT:THETAUSDT.P,-0.016396107054380236,-0.017150917854380235,0.3311486648533,0.3311486648533,2.1249999999999998e-05,3.5625000000000005e-05,0.0006979358000000001,0.0007548108,91,91,0,False
long_only_unscaled,BYBIT:INJUSDT.P,-0.01979034849578036,-0.01839428309578036,0.35515546980161344,0.35515546980161344,1.1e-05,1e-05,-0.0014170654,-0.0013960654,242,242,0,False
long_only_unscaled,BYBIT:LINKUSDT.P,-0.016959012570557198,-0.023196958717923728,0.447885178701134,0.447885178701134,8.975e-05,0.000115,0.006033196147366523,0.006237946147366523,760,760,0,False
long_only_unscaled,BYBIT:STXUSDT.P,-0.024388310120628087,-0.025438269720628084,0.4911602472641266,0.4911602472641266,1.4999999999999999e-05,2e-05,0.0010149596000000002,0.0010499596000000003,425,425,0,False
long_only_unscaled,BYBIT:CROUSDT.P,-0.025829618076986992,-0.025930210676986993,0.5006586071926189,0.5006586071926189,1.1e-05,1e-05,7.95926000000001e-05,0.00010059260000000011,242,242,0,False
long_only_unscaled,BYBIT:JASMYUSDT.P,-0.0321664023786548,-0.0329939319786548,0.6370444203487181,0.6370444203487181,2.6e-05,3.0000000000000004e-05,0.0007715296000000002,0.0008275296000000002,425,425,0,False
long_only_unscaled,BYBIT:BCHUSDT.P,-0.041097148286995296,-0.0377079526861836,0.7280623866548357,0.7280623866548357,8.975e-05,0.000115,-0.003593945600811688,-0.003389195600811688,760,760,0,False
long_only_rescaled,BYBIT:XRPUSDT.P,0.10770212830571323,0.10022870384025147,-1.007580445196607,1.007580445196607,0.000142,0.00018,0.007151424465461761,0.007473424465461761,699,699,0,True
long_only_rescaled,BYBIT:XLMUSDT.P,0.10011758560359797,0.09777035487796161,-0.9828671220968636,0.9828671220968636,5.705681818181819e-05,8.795454545454545e-05,0.0022022193620000003,0.002347230725636364,546,546,0,True
long_only_rescaled,BYBIT:ZECUSDT.P,0.09400703289967752,0.09640822257167751,-0.9691738603564953,0.9691738603564953,2.2e-05,2e-05,-0.0024431896719999996,-0.0024011896719999997,212,212,0,True
long_only_rescaled,BYBIT:DOGEUSDT.P,0.06110957972850257,0.055046409922853215,-0.5533712807954059,0.5533712807954059,0.00012771428571428572,0.00019428571428571428,0.005741169805649351,0.006063169805649351,638,638,0,False
long_only_rescaled,BYBIT:TRXUSDT.P,0.05548674733320493,0.05430745821863927,-0.5459427372885739,0.5459427372885739,7.533333333333333e-05,9.11111111111111e-05,0.0010128446701212126,0.001179289114565657,607,607,0,False
long_only_rescaled,BYBIT:JSTUSDT.P,0.04493190151378047,0.047345209505113804,-0.47595255094909655,0.47595255094909655,5.2e-05,6.000000000000001e-05,-0.0025253079913333328,-0.0024133079913333326,397,397,0,False
long_only_rescaled,BYBIT:XCNUSDT.P,0.009937134656249102,0.0354767910562491,-0.3566415563307637,0.3566415563307637,2.2e-05,2e-05,-0.0255816564,-0.0255396564,61,61,0,False
long_only_rescaled,BYBIT:XMRUSDT.P,0.032649425321726495,0.02645175924805984,-0.265914596699495,0.265914596699495,2.2e-05,2e-05,0.006155666073666667,0.0061976660736666675,454,454,0,False
long_only_rescaled,BYBIT:LTCUSDT.P,0.032176162828791016,0.02590539745836389,-0.26042212364329675,0.26042212364329675,0.0002524761904761905,0.000373968253968254,0.005644320925982684,0.006270765370427128,578,578,0,True
long_only_rescaled,BYBIT:ETCUSDT.P,0.02863318009830638,0.02564544210267002,-0.25780884099086676,0.25780884099086676,9.505681818181819e-05,0.00014795454545454546,0.0027447266320000004,0.002987737995636364,245,245,0,False
long_only_rescaled,BYBIT:ICPUSDT.P,0.024329752485384878,0.02211355635574852,-0.22230345304393043,0.22230345304393043,6.505681818181819e-05,0.00010795454545454545,0.002043184766,0.0022161961296363634,93,93,0,False
long_only_rescaled,BYBIT:NEARUSDT.P,0.015855115876714312,0.01351356725771431,-0.13584936841469897,0.13584936841469897,9.8875e-05,0.0001225,0.002120173619,0.0023415486190000003,155,155,0,False
long_only_rescaled,BYBIT:AAVEUSDT.P,0.017859553462065098,0.01324011911391358,-0.13310044528277798,0.13310044528277798,6.0181818181818187e-05,7.090909090909092e-05,0.004488343439060606,0.004619434348151515,577,577,0,False
long_only_rescaled,BYBIT:BSVUSDT.P,0.01231508981690298,0.012001312941902981,-0.12064695814304434,0.12064695814304434,6.033333333333333e-05,8.083333333333334e-05,0.0001726102083333334,0.00031377687500000007,63,63,0,False
long_only_rescaled,BYBIT:BNBUSDT.P,0.015647819378452315,0.011518599008271945,-0.11579432509966221,0.11579432509966221,9.914285714285713e-05,0.00012285714285714284,0.003907220370180375,0.004129220370180375,669,669,0,False
long_only_rescaled,BYBIT:SUNUSDT.P,0.010178786375615811,0.009916205041615816,-0.09968575774876581,0.09968575774876581,2.2e-05,2e-05,0.0002205813340000005,0.0002625813340000005,365,365,0,False
long_only_rescaled,BYBIT:OPUSDT.P,0.007962122453384998,0.007661673429384998,-0.07702137241278509,0.07702137241278509,2.2e-05,2e-05,0.000258449024,0.000300449024,32,32,0,False
long_only_rescaled,BYBIT:ZRXUSDT.P,0.006514837456687062,0.006784238723353729,-0.06820068514596148,0.06820068514596148,3.0333333333333333e-05,4.083333333333334e-05,-0.0003405679333333333,-0.00026940126666666667,31,31,0,False
long_only_rescaled,BYBIT:CRVUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_rescaled,BYBIT:ALGOUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_rescaled,BYBIT:ANKRUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_rescaled,BYBIT:APEUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_rescaled,BYBIT:ARBUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_rescaled,BYBIT:ARUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_rescaled,BYBIT:APTUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_rescaled,BYBIT:1INCHUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_rescaled,BYBIT:SUSHIUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_rescaled,BYBIT:XTZUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_rescaled,BYBIT:ZILUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_rescaled,BYBIT:WOOUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_rescaled,BYBIT:RVNUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_rescaled,BYBIT:TWTUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_rescaled,BYBIT:SANDUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_rescaled,BYBIT:MANAUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_rescaled,BYBIT:ROSEUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_rescaled,BYBIT:ONEUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_rescaled,BYBIT:CELOUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_rescaled,BYBIT:CFXUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_rescaled,BYBIT:AXSUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_rescaled,BYBIT:ASTRUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_rescaled,BYBIT:CHZUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_rescaled,BYBIT:EGLDUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_rescaled,BYBIT:KAVAUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_rescaled,BYBIT:KSMUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_rescaled,BYBIT:LRCUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_rescaled,BYBIT:LDOUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_rescaled,BYBIT:MINAUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_rescaled,BYBIT:SNXUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_rescaled,BYBIT:DYDXUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_rescaled,BYBIT:CVXUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_rescaled,BYBIT:GALAUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_rescaled,BYBIT:GRTUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_rescaled,BYBIT:FLRUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_rescaled,BYBIT:FLOWUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_rescaled,BYBIT:IOTAUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_rescaled,BYBIT:ENJUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_rescaled,BYBIT:FILUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False
long_only_rescaled,BYBIT:DOTUSDT.P,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True
long_only_rescaled,BYBIT:DASHUSDT.P,-0.007350603968409921,-0.00028565996840992187,0.002871686324548958,0.002871686324548958,6.8e-05,0.0001,-0.007232944,-0.007064944,91,91,0,False
long_only_rescaled,BYBIT:HBARUSDT.P,0.0016815996087807567,-0.0006183272958859094,0.006215928852666041,0.006215928852666041,3.45e-05,5.1250000000000006e-05,0.002214176904666667,0.002299926904666667,516,516,0,False
long_only_rescaled,BYBIT:BTCUSDT.P,0.009160124925558257,-0.001361613912665414,0.01368805042611304,0.01368805042611304,0.0001795,0.00023,0.010112238838223665,0.010521738838223665,760,760,0,False
